bigJobImg,holland1,holland2,holland3,jobCat,jobDesc,jobName,jobWorks,subject1,subject2
https://static.104.com.tw/gtnew/img/character/bigRole/2015002001.png,C,E,S,2015002001,虽非医护人员，但医院与病患需要我们维持运作！,医院行政管理人员,"以组织技术及科学方法，进行医院各项行政作业之管理与协调。
配合医疗专业，妥善运用医院或社会资源，发挥医疗效果，保障病人权益。
调查及分析医院建筑、设备、人力、财务、组织结构、业务推展、或医疗制度。",social,chinese
https://static.104.com.tw/gtnew/img/character/bigRole/2015002005.png,C,S,R,2015002005,1.具有护士资格，应用护理知识及技能，从事护理服务、协助实习指导、研究发展、管理及辅导工作，以达到减轻病人痛苦、恢复健康、预防疾病、增进健康、提高人类健康至最高标准之目的之工作人员。2.凡在医学专业人员指导监督下，从事医学、口腔、药理及动物疾病之预防与治疗；卫生及卫生状况之顾问；营养方法及食物疗法之发展及应用；医院之管理；眼睛之验光及眼镜之配置；骨科、神经及肌肉失调之治疗；医事工作检验；语言及其他障碍之医疗等技术工作之人员。,诊所助理,应用护理知识及技能，在护理师指导下从事各种工作。,counseling,biology
https://static.104.com.tw/gtnew/img/character/bigRole/2015002006.png,C,S,R,2015002006,在牙医师指导监督下，协助牙医师从事牙齿口腔疾病之预防、诊断、治疗或牙医器材设备及材料之准备等工作者。,牙医助理,"认识、操作及维修牙医器材。
协助患者做好口腔卫生及保健。",counseling,biology
https://static.104.com.tw/gtnew/img/character/bigRole/2016001011.png,I,R,C,2016001011,研究生物相关知识，发展永续的世界！,生物学专业与研究,"研究生物的起源、繁衍、功能、结构、分布、环境以及相互关系。
观察生物或细胞在自然或特殊环境中之特性与行为。
鉴定、分类及保存标本，并准备搜集品，以协助发育、演化及其他主题之研究。
应用显微镜、化学或萤光染色、电泳、流氏细胞仪、质谱仪等技术，进行生物或细胞样本研究及实验。
审核、分析、评鉴所得资料，以作研究医疗、农业及药物制造改良等用途，或协助作进一步之研究。
培养真菌、细菌、病毒等微生物，观察其自然环境、致病环境下的特性与表现行为，借此增加学术上的了解，并发展临床上的治疗。
利用肿瘤细胞株或临床病人细胞，施予药物、超音波、放射线、光动力治疗等现行临床或实验中的疗法，以评估此等疗法在细胞层级上的疗效与影响。
使用动物建立人类疾病模式，并借由解剖、动物内视镜、活体萤光、核磁共振、超音波等技术，研究人类肿瘤、烧烫伤、创伤、心血管疾病等动物模型。",biology,physichemical
https://static.104.com.tw/gtnew/img/character/bigRole/2018001002.png,R,C,I,2018001002,动物知识我略懂，养尽飞禽和走兽！,一般动物饲育工作者,"饲育动物。
生产动物综合饲养之有关产品。
决定饲养数量及购买动物。
育种及饲养家畜、家禽。
购买饲料与补给品。
租用或购买牧草地、农舍、农业机器。",biology,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2018001004.png,R,C,I,2018001004,透过饲养或捕捉，感谢水中生物照顾我们三餐！,水产养殖工作者,"管理水生动植物及贩售。
研发水产饲料、人工饲料代替品。
进行潟湖及海上箱网海水鱼养殖之风险及可行性调查。",biology,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2099001011.png,S,I,,2099001011,现在我们习惯生病才去医院，但未来我们可以待在家里，健康专家们就可以远端掌握我们的身体状况，并给我们健康咨询的建议！,远端健康专家,-,biology,physichemical
https://static.104.com.tw/gtnew/img/character/bigRole/2099001012.png,S,R,,2099001012,随着未来老年人口比例将越来越多，有群人将会提供最佳的陪伴与照护，帮助大家一起照顾年迈的爸爸妈妈、阿公阿嬷！,银发族健康照护,-,counseling,biology
https://static.104.com.tw/gtnew/img/character/bigRole/2004003005.png,E,I,R,2004003005,规划、管理与解决产品开发的各种问题，让产品可以顺利诞生！,产品管理师,"收集市场讯息，分析趋势，研究客户开发方向。
整合开发文件、电子规格等。
执行新产品开发专案之规划、执行、设计及发展进度掌控、成本控制及结案程序。
协助各部门及厂处推动专案之执行、管理、问题追踪及解决。
沟通协调跨部门问题。
协助产品功能、规格、品质确认与仲裁。
协调产品移转其他厂区。
执行开发阶段各项会议策划、召集、记录及进度跟催等工作。
协调新产品导入量产与上市。
发展商品销售计划与推广执行。
进行客户沟通及诉愿处理。",scout,math
https://static.104.com.tw/gtnew/img/character/bigRole/2009001003.png,I,R,C,2009001003,负责生产作业程序中人员、物料、设备之效率提升与安全管控，并建立生产线标准产能，以及控制生产计划。,工业工程师／生产线规划,"规划制程、劳工使用标准以及成本分析系统，以拔擢效率高的工作人员。
维持产线的正常运转，并掌控产线每日产出量。
与管理阶层人员商讨有关生产线采购、制程、产品规格等问题。
协助生产流程动线规划，并负责生产排线。
协助产线自动化系统的推展。
负责产线作业员之管理与发展，并安排规划产线人力。
负责生产规划及订单管理，并跟催生产进度。
分析生产线平衡率，以提供提升原料效益与产出量的建议。
监督工人使用设备，以确保其符合标准操作程序。
观察工人操作设备和执行任务，以便建立标准工时。
研究生产过程中有关机械使用时间、运转、方法和速度的问题，以建立标准的生产率和提升效能。
规划加工程序，以使工作路径最短，物料搬运最少，产品品质最优，生产效率最高。
解读工程制图、图表，或与管理阶层人员、工程人员进行商讨，以便决定品质和产品的标准。
阅读工作记录、生产加工记录和规格说明，以确认记录符合品质保证的规定。",physichemical,english
https://static.104.com.tw/gtnew/img/character/bigRole/2009001004.png,I,R,E,2009001004,协调工厂内人员、原物料与机器之配置，使生产制造发挥最大效率。,生管,"预测销售量，并拟定生产计划。
负责产销协调。
规划生产排程，并评估人力、机器设备、零件原物料之需求。
考量工人能力、机器限制、生产计划和生产进度等因素，进行适当之工作分配。
提出有关操作、原料分配、设备安排等相关的修正建议，以增加生产量或提升品质。
提出有关现存的品质或生产标准方面的修改建议，以达到最理想的产品品质。
整理分析生产记录报告，并对进度加以催查及管制。",scout,
https://static.104.com.tw/gtnew/img/character/bigRole/2009003002.png,R,C,I,2009003002,监控并提升产品品质，生产越来越好的产品！,品管／品保工程师,"建立与监控生产标准，审查初级产品的样品并进行测试，以确保成品具备应有的品质。
开发及实施产品追踪和品管系统，分析生产、品管、维护和其他操作报告，以检视生产问题。
检阅计划，并与研究、支援人员商讨，以开发新产品和程序。
执行公司产品的可靠度测试，并分析问题，以找出造成产品可靠度问题的关键因素。
提供客户或公司内部员工可靠度工程资料。
建立工作经验的知识库（包含作业流程、构想、概念等），以避免问题重复发生。
开发新产品或新的应用功能，以增加公司收益和产品价值。
开发预算及批准供应、材料和人力资源的开支，以确保材料、劳力和设备有效地使用。",physichemical,math
https://static.104.com.tw/gtnew/img/character/bigRole/2011001003.png,C,E,R,2011001003,执行采购作业流程与供应商管理，以达到低成本高品质的采购目标。,采购人员,"根据货物、商品或食材的库存量，执行订购作业。
处理货品遗失或延迟的采购问题。
进行验收作业，确认货品的品质和规格。
定期进行请款作业，并整理相关表单（如：请款单、验收单、订购单）。
建立、更新供应商资料（如：货品价格、规格和到货时间），以选择最佳供应商。",scout,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2011001004.png,C,E,R,2011001004,负责仓库之收发材料、出货及账务处理、货品盘点、仓库清洁维持，仓库纪录保存等工作。,仓管,"搜集、计算货物清单，并用纸笔或电脑记录资料。
以有条理且易取得的方式储存摆放仓库中的货品项目。
复查库存的货物数量与纪录是否相符，查出不一致之处并更正错误。
利用辨识标签、印花、标签工具或其他标签设备，在库存货物上做记号。
定期清洁库存、工具、设备或贮藏室，以确保符合安全规章。
检查库存货物中损坏或缺少的地方，并将损坏提报给相关负责人。
支援、指导其他贮藏室、仓库的工作人员。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2011002007.png,R,I,E,2011002007,让乘客自在翱翔，安全抵达想去的远方！,飞行机师,"查验仪表工具、控制系统、载重、油量、及其他起飞前检查事项。
操作控制系统以操纵飞机之起降、滑行、飞行。
在飞行期间观察机舱各种仪表，以协助控制及查知异常状况。
使用领航设备校正航路。
观察航管安全指示。
保存飞航日记簿。",physichemical,math
https://static.104.com.tw/gtnew/img/character/bigRole/2009004005.png,R,C,I,2009004005,非具备医师资格，从事公共卫生方案研究与监督之工作。,公共卫生人员,"推广、督导、及评量国民保健教育计划。
检定保健方案影响，及个案分析。
检验环境卫生问题及提供相关咨询顾问。
改善及预防卫生品质与水、空气、食物、土壤等污染。
控制病菌及空气中有害物质，处理食物卫生，预防及矫正垃圾分类与公共场所清洁。
实地教学、讲解、及分配教材等方法，以宣导预防及矫正。",physichemical,
https://static.104.com.tw/gtnew/img/character/bigRole/2010001002.png,C,R,E,2010001002,根据生产程序，从事电子设备零件组装、机器操作、产品包装、生产线事务运作等工作。,作业员／包装员,"负责生产线机器、设备之操作，并维持机台正常运作。
进行制造现场的产品组装、检验、包装出货等作业。
与其他作业员进行协调，以符合生产及程序标准。
填写生产报表，以检视与生产目标的距离。
完成主管交办有关生产产品、程序事宜。",housekeeping,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2010001020.png,R,A,C,2010001020,运用灵活的巧手，把布料变成可以用的纺织品！,车缝／裁缝类人员,在制造工厂、零售店、或其他与工厂有关场所，从事纺织品及其类似材料制品之制作、更改、补缀等手工或机器缝纫工作。,housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001021.png,R,C,I,2010001021,从事各种乐器，如弦乐器、板乐器、膜乐器、管乐器、簧乐器等之选材、裁切、制作、装配、调音、修理、配件等工作。,乐器制造及调音技术员,"用手工具及动力工具制作、装配及修理木质、金属、皮革及其他材料之风琴零件。
用手工具及动力工具制作、装配及修理木质、纸质、塑胶、人造皮革、金属及其他材料之手风琴。
用手工具及动力工具制作、装配及修理金属管乐器。
用手工具及动力工具制作，装配及修理木质、毛毡、钢丝及其他材料之钢琴零件。
用手工具及动力工具制作、装配及修理木质、硬橡胶、金属或其他材料制造之弦乐器。
用手工具及动力工具制作、装配及修理以木材为主要材料之管乐器。
测试及调整钢琴、风琴等乐器，使产生正确音调并保持良好状态。",music,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2010001022.png,R,I,C,2010001022,从事珠宝及贵金属饰物之制造与修饰，包括宝石之切割、镶嵌，及金属托座之设计、镂刻等工作范围。,珠宝及贵金属技术员,"用手工打造珠宝及其他非铁质金属。
制作珠宝饰品，如项链、指环及胸针等。
宝石之切割及琢磨，并镶嵌于珠宝上。
旋转琢磨贵金属。
将文字与设计雕刻于珠宝及贵金属上。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001026.png,R,C,I,2010001026,驾驶推土机械，完成建设规划造福人群！,推土机及有关设备操作员,"操作挖土机、挖铲土壤及砂石等、或铲毁建物。
操作掘沟机挖掘沟渠，放置各种管道。
操作挖泥机，以挖铲及清除水底沙泥等。
操作植桩及打桩机，将木桩、混凝土桩及钢柱锤入地层。
操作混凝土及沥青之调制及铺路机、压路机等。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2010001027.png,R,C,I,2010001027,从事吊车及其他起重设备之操作及监控。,吊车／起重机及有关设备操作员,"操作装有移动式或固定式吊臂之吊车。
在建筑工地或矿场操作起重设备。
操作缆车或桥梁、水闸、巨型保险闸门等之启闭设备。
操作渡船或驳船之拖曳设备。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2011002002.png,C,R,S,2011002002,从事交通运输、物流配送等工作。,运输交通专业人员,"执行货品例行运送作业。
执行指定客户货品接回作业。
负责货品运送及接回作业时之相关业务资讯搜集及回报。
整理货品配送及接回作业之各项单据，并填写相关报表。
负责所属车辆之安全保管。
执行所属车辆及设备之每日简易保养、清洁及检查作业。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2013001003.png,R,A,I,2013001003,门面管理大师，设计顾客最喜欢的展示空间！,展场／橱窗布置人员,"展场设计、规划及监工。
提供主题展示间之陈列规划及视觉维护。
提供壁架商品视觉陈列。
从事橱窗陈列及维护。
从事节庆季节品视觉陈列、促销活动商品视觉陈列。
从事临时性pop制作、协助行销企划处制作宣传品。
提供顾客布置咨询或商品选购建议。
布置活动会场。
进行年度陈列计划，新柜点设计与陈列，商品展示会陈列等执行。
有效回应总公司，顾客对陈列的反应。
维护店内相关陈列之美学营运标准。",art,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2013001009.png,A,R,E,2013001009,抓住流行元素和创意，做出最美丽服饰！,服装／皮包／鞋类设计,"结合人因工程、素描、美学。材料特性、运用打版、缝制及其他相关技巧；搜集、分析流行情报与市场资料，针对特定对象之需要，设计服装，并表现个人的创作风格。
提出详细的设计图稿，并标明使用材料、色彩、尺寸、处理方法，及必要之图案设计。
与服装打样师充份沟通，使其顺利完成样品之制作。
必要时，得修改设计，使成品更臻完美。",art,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2013001012.png,A,R,C,2013001012,依据设计人员的指示，以电脑从事各式美工绘图、商业设计绘图、其他绘图等工作。,电脑绘图人员,"进行图片、相片的修整、加工及美化工作。
设计、绘制平面或电子广告图稿与文案图稿。
设计产品包装的整体视觉效果。
处理3D绘图的建模与上色工作。
提供美工绘图设计方面的咨询服务。
建立并维护客户输出资料的档案管理。
了解并处理客户的需求及抱怨。",art,information
https://static.104.com.tw/gtnew/img/character/bigRole/2013001014.png,A,I,R,2013001014,用创意和双手，设计美丽独特的织品！,织品设计,"收集需求市场之流行资料，经分析整理后，依各种自然、人造等纺织纤维之物理、化学特性，配合色彩艺术及织造技巧，针对不同终点用途进行产品设计企划。
提出详细的设计图稿，并标明使用纱材、色彩、规格及处理方法，利用打样机织出小样。
与买主沟通或透过主客观之修正后，利用所需织造机器大量织造，并配合染整及印花等后加工处理技术，完成最后成品。",art,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2016002009.png,S,E,I,2016002009,从事教授、辅导学生专业课程，编写讲义、教材及考卷等工作。,升学补习班老师,"讲授课程。
统合各版本教科书和参考教材，以制作教具、编写上课教材、讲义及模拟试题。
搜集历届考题，留意社会时事，以掌握考题趋势。
扮演生活导师，协助解决学生课业上及生活上的困扰。",counseling,
https://static.104.com.tw/gtnew/img/character/bigRole/2099001010.png,R,A,,2099001010,我们有时会将照片或设计图，印成海报、班服或马克杯，但你有想过其实还可以印出立体的公仔、房子甚至一颗心脏吗？,3D打印专家,-,art,information
https://static.104.com.tw/gtnew/img/character/bigRole/2006003005.png,R,S,C,2006003005,搭配精油与手技，要让顾客神采奕奕！,美疗／芳疗师,"提供各部位美容、美体、精油芳疗技术服务。
提供课程及产品销售服务。
提供美容保养、精油芳疗、压力抒解及养生保健等知识传达。
维护店内客人良好关系。
推广店内各项活动。
关怀客人施术后的状况，并做好售后服务的责任。",housekeeping,biology
https://static.104.com.tw/gtnew/img/character/bigRole/2005002005.png,R,C,S,2005002005,替顾客结账或买卖票券，银货两讫完成交易！,售票／收银人员,"输入商品价格于柜台的收银机或销售时点系统，以进行现金、信用卡、电子现金卡、储值卡、礼券、折价券、提货券等收费。
开立统一发票交付顾客。
开关收银机、电脑终端机。
清点收银机金额。
分类各种收费清单、交易凭证。
缴交账目予出纳人员。",social,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2006001002.png,R,C,A,2006001002,烹调中式八大菜系的料理，让人食指大动！,中餐厨师,"准备食材并烹调菜肴。
掌控菜肴的摆盘与出菜的顺序。
进行厨房内的卫生管理工作。
与同事或经营者共同讨论菜色与菜单。
负责研发新菜色。
计算食材进货的数量，并进行成本之控管。
进行食材之采买。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2006001003.png,R,C,A,2006001003,烹饪各种西式餐点，好吃西方料理在这里！,西餐厨师,"提供正规西菜料理，包括餐前汤、前菜、主菜、餐后甜品及饮品等。
准备于营业时间内的点菜或宴会所需菜肴。
协助主厨设计所负责各自类别的菜单。
确保所负责类别的食品均符合卫生管理的规定。
维持与确保冷冻库及其他地区的卫生及清洁标准。
保持烹饪材料的适当存量。
控制出菜量以维持食品成本。
配合餐厅外场的菜肴需要和出菜时间。
保持高度清洁。
执行安全与卫生的检查。
参加定期或不定期的在职训练。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2006001005.png,R,A,C,2006001005,制作各种面包。,面包师,"排定工作作业程序。
计算各种原料配方之用量及设定适当搅拌温度。
称量原料以机械混合或搅拌成团(糊)。
执行发酵、压延、分割、整形、包馅、烤焙等工作。
控制发酵箱温度、湿度，检查发酵程度。
调整压延机之滚轮间隙与转速。
调整面团分割机及面团重量与操作速度。
调整面团发酵控制设备之温度、湿度与时间。
控制烤炉、蒸锅、油炸糟之温度状态，检查加热程度。
移出制品于加热设备中，使其冷却。
执行成品之切片、包装、输送等工作。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2006001006.png,R,A,C,2006001006,做出美味蛋糕和点心，让吃的人感受幸福！,西点／蛋糕师,"制造蛋糕及其他西式点心。
检视与选用所需原材料。
添加奶油、水果等夹心，或使用糖霜装饰蛋糕或西点之表面。
调配香料或食品添加物。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2006001008.png,R,C,A,2006001008,担任厨师之助手，处理烹饪前与烹饪中之准备工作与其它餐厅相关事务。,餐厨助手,"负责洗、剥、削、切各种食材，以完成烹饪的前置工作。
协助厨师测量食材的容量与重量。
依照客人的点单，准备不同菜色所需要的食材。
于出菜时负责菜肴摆盘或调整分量之工作。
协助打包外带的食物，必要时进行外送的服务。
将洗好的餐盘收到储藏柜内，并在即将使用前预先加热。
负责前台与后台之讯息传递，随时回报后台的出菜进度给餐厅经理。
负责清理工作环境、设备及餐具。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2006001011.png,R,C,A,2006001011,进行日式餐点的烹调、料理及菜肴色香味之品质掌控。,日式厨师,"设计日式料理菜单。
采购及准备日式食材。
掌控菜肴的出菜品质与顺序。
进行厨房内卫生管理工作。
更新与研发日式料理菜单。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2012002006.png,R,C,I,2012002006,运用巧手，安装或打造各类的木材质物品！,木工,"建筑物内外木制附件如门、窗、墙板等安装。
制造、修理及安装舞台、影视摄影场木制布景。
制作、装置及修理火车、客车、飞机、船、筏及其他交通工具木质制件。
在工作台上从事木质零件切割、成形、安装及组合。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2012002008.png,R,C,I,2012002008,使用油漆或壁纸，修缮墙面及装饰品的美观！,油漆工,"清洁及准备建筑物墙壁及其他表面，以供油漆或裱贴。
涂刷建筑物表面及其装设物油漆、光油等。
裱装壁纸及壁布于建筑物内壁、天花板。
涂刷船壳、桥体及其他金属结构油漆及沥青浆。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2013002010.png,R,A,C,2013002010,规划、拍摄与后制，是影片产出的重要推手！,影片制作技术人员,"非线性影片后制作业。
从事影片拍摄作业。
从事录影前置作业，如制作课程字幕卡，课程投影片。
从事教室现场录影，包括录制老师上课内容，并Live同步转播。
从事摄影棚录影，包括操作摄影机，及多媒体软件。
独立剪辑各类型之工商影片。",art,information
https://static.104.com.tw/gtnew/img/character/bigRole/2013002012.png,A,R,C,2013002012,用镜头捕捉美丽画面，包括静态或动态！,摄影师,"执行人像、商业及工业之摄影，电影及电视之拍摄，航空及其他有关之摄影工作等。
执行广播台、电视台及电影之录音、录影。
安装唱片及数位影碟之录音，影片配音、音效、舞台、音乐厅音响设备等。
应用声影存录知识及实务经验，解决工作困难。",art,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2013002015.png,R,A,C,2013002015,从旁协助摄影师拍摄，并学习更好的摄影技能！,摄影助理,"协助摄影师执行摄影工作。
勘景。
维护摄影器材。",scout,music
https://static.104.com.tw/gtnew/img/character/bigRole/2017002001.png,R,E,C,2017002001,定时巡逻和守卫，安全的第一道防线！,保全人员／警卫,"巡逻建筑物与周遭环境，留意可疑线索，确保门窗安全。
回应警报器并且调查引起警铃的原因。
保护被保全之人或物的安全。
由监视器画面监看出入份子，以确保建筑物安全。
提供客户全方位的大楼综合管理服务，如：收发信件。
保护所运送之贵重物品或金钱安全抵达目的地。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2006003008.png,A,R,S,2006003008,协助美容师、美容保养、体雕瘦身、仪器等操作等。,美容类助理,"协助美容师实行彩妆、脸部保养。
销售相关美容产品。
负责服务客人美体疗程。
芳香疗法、经络淋巴舒压。
协助美容师、美容保养、体雕瘦身、仪器等操作等。
提供美容设施顾客接待服务。
提供美容咨询服务。
提供化妆品专柜服务。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2006003009.png,A,R,S,2006003009,协助美发设计师，一起替顾客打造美丽发型！,美发类助理,"接待顾客、为顾客准备茶水、点心与书报杂志。
执行洗发、护发、头皮护理、纾压按摩等工作。
协助设计师执行修发、染发、烫发、发型吹整、彩妆及整体造型设计等工作。
完成设计师交办工作，准备材料和工具。
接听电话，确认顾客预约时间及服务项目。
清洗器材、设备及整体环境清洁。",housekeeping,
https://static.104.com.tw/gtnew/img/character/bigRole/2006001001.png,R,C,S,2006001001,服务第一线，让大家享受美好飨宴！,餐饮服务生,"负责跑单、摆盘、送餐及联系内外场之工作。
负责客人带位、倒水、点餐等工作。
于客人用餐完毕后，负责收拾碗盘与清理环境。
进行简易餐饮之料理，如：烤土司或调配饮料等。
负责结账、收银之工作。
负责全店的打扫与清理，时而进行环境布置。",housekeeping,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2006002003.png,S,C,R,2006002003,让入住饭店的旅客，感受舒适及尊荣！,饭店工作人员,"处理房间安排事宜，如：订房、排房、进房、退房等。
处理账务，如：收款、核帐、查账等。
负责转接电话并且为客人留言。
提供当地旅游咨询，并协助安排旅行计划、交通工具租用、接送等事宜。
接待客人，并提供相关服务（如：行李运送、车辆引导、泊车、开正门）。
负责客房内清洁整理、倒垃圾、换床单、铺床，以及各楼层公共区域之清洁维护。
负责顾客资料之输入与维护。
设计并布置饭店空间。",housekeeping,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2006002004.png,S,R,C,2006002004,为机上乘客提供各项服务，天上飞的服务人生！,空服员,"迎接乘客登机并领座。
查看乘客，确保在飞机起降时完成系牢安全带及遵照不吸烟之规定。确定行李箱牢固的关上
分送阅读刊物，答复有关飞机航线及行程时闲等问题，并介绍航程中所经之主要城市或地方。
调配并准备食物及饮料，并侍应餐饮。
保持机舱整洁及设备之完好。
提供简单医疗服务予不适旅客，必要时并供予适当药物。
解释飞机上救生带及氧气罩等安全设备之用法，并在紧急状况下依照安全程序规定协助旅客疏散。",english,housekeeping
https://static.104.com.tw/gtnew/img/character/bigRole/2006002005.png,C,S,R,2006002005,想顺利搭乘飞机吗？你需要我的帮助！,地勤人员,"接受旅客查询、现场购票及特殊服务通知，如特别餐饮，婴儿座位等。
办理柜台报到手续，含划位及交付登机证。
检收托运行李。
处理登机室相关服务事宜。
处理贵宾室相关接待事宜。
处理飞机延误起飞之服务事宜。",social,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2011002003.png,C,R,S,2011002003,将货物送到客户手中，也把快乐带到他们心中！,外务／快递／送货,"盘点仓库并进行货物配送。
装卸货物，并妥善打包。
整理、盘点、记录所有进出货。
整理出货单与打单。
负责巡补货，并将商品配送给固定客户。
进行宅配服务或邮件配送。
负责货款之回收。
负责区域客户开发、客户关系维护、市场资讯或顾客意见搜集。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2011002005.png,R,C,S,2011002005,驾驶小客车或小货车接送客人或运送货品。,小客车／计程车及小货车司机,"驾驶出租小客车、豪华小客车、公司汽车或私有车辆运送乘客。
协助乘客上下车、提行李。
计算乘车金额、收钱、找钱。
为乘客提供当地讯息的资讯，如：饭店、餐厅、交通等的建议。
定期检修车辆。
发生交通事故时作事故报告。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2011002006.png,R,C,I,2011002006,驾驶大客车，载送乘客或物品安全抵达目的地！,大货车及其他类司机,"驾驶大货车或其他重型大车，将货品、原料或乘客运送至目的地。
装卸货品，并固定货品，确保运送过程安全。
交付货物并进行签收。
定期检修车辆。
发生交通事故时作事故报告。",physical,scout
https://static.104.com.tw/gtnew/img/character/bigRole/2011002009.png,R,C,I,2011002009,管理仓库与物流，纪录货物在仓库的进出！,仓储物流人员,"验收物流货物、清点盘存作业。
从事物流货物、重整、包装作业。
执行作业区环境整理、清洁维护作业。
进行商品入仓、交期、送货、调度安排等相关工作。
建置物流作业管控点及制定相关之管理报表。
进行零售商品库存管理及售后服务调查。
配合业务需求，适时调整物流及仓库相关作业。
为后勤系统与零售体系间沟通运作之窗口。
制作及管理客户订单报表。
规划配送路线。",physical,
